,record_id,item_topic,source_topic,age_segment,dt,visits
20861,1061458,Психология,История,31-35,2019-09-24 18:58:00,11
20862,1061459,Психология,История,31-35,2019-09-24 18:59:00,13
20863,1061460,Психология,История,31-35,2019-09-24 19:00:00,2
20864,1061461,Психология,История,36-40,2019-09-24 18:54:00,7
20865,1061462,Психология,История,36-40,2019-09-24 18:55:00,3
20866,1061463,Психология,История,36-40,2019-09-24 18:56:00,2
20867,1061464,Психология,История,36-40,2019-09-24 18:57:00,7
20868,1061465,Психология,История,36-40,2019-09-24 18:58:00,5
20869,1061466,Психология,История,36-40,2019-09-24 18:59:00,6
20870,1061467,Психология,История,36-40,2019-09-24 19:00:00,2
20871,1061468,Психология,История,41-45,2019-09-24 18:32:00,1
20872,1061469,Психология,История,41-45,2019-09-24 18:54:00,1
20873,1061470,Психология,История,41-45,2019-09-24 18:56:00,4
20874,1061471,Психология,История,41-45,2019-09-24 18:57:00,3
20875,1061472,Психология,История,41-45,2019-09-24 18:59:00,5
20876,1061473,Психология,История,41-45,2019-09-24 19:00:00,2
20877,1061474,Психология,История,45+,2019-09-24 18:33:00,1
20878,1061475,Психология,История,45+,2019-09-24 18:54:00,1
20879,1061476,Психология,История,45+,2019-09-24 18:57:00,3
20880,1061477,Психология,История,45+,2019-09-24 18:58:00,1
20881,1061478,Психология,История,45+,2019-09-24 18:59:00,3
20882,1061479,Психология,Кино,18-25,2019-09-24 18:29:00,2
20883,1061480,Психология,Кино,18-25,2019-09-24 18:32:00,2
20884,1061481,Психология,Кино,18-25,2019-09-24 18:33:00,2
20885,1061482,Психология,Кино,18-25,2019-09-24 18:54:00,4
20886,1061483,Психология,Кино,18-25,2019-09-24 18:55:00,8
20887,1061484,Психология,Кино,18-25,2019-09-24 18:56:00,19
20888,1061485,Психология,Кино,18-25,2019-09-24 18:57:00,7
20889,1061486,Психология,Кино,18-25,2019-09-24 18:58:00,10
20890,1061487,Психология,Кино,18-25,2019-09-24 18:59:00,13
20891,1061488,Психология,Кино,18-25,2019-09-24 19:00:00,3
20892,1061489,Психология,Кино,26-30,2019-09-24 18:29:00,1
20893,1061490,Психология,Кино,26-30,2019-09-24 18:54:00,1
20894,1061491,Психология,Кино,26-30,2019-09-24 18:55:00,6
20895,1061492,Психология,Кино,26-30,2019-09-24 18:56:00,9
20896,1061493,Психология,Кино,26-30,2019-09-24 18:57:00,8
20897,1061494,Психология,Кино,26-30,2019-09-24 18:58:00,8
20898,1061495,Психология,Кино,26-30,2019-09-24 18:59:00,10
20899,1061496,Психология,Кино,26-30,2019-09-24 19:00:00,1
20900,1061497,Психология,Кино,31-35,2019-09-24 18:53:00,1
20901,1061498,Психология,Кино,31-35,2019-09-24 18:54:00,4
20902,1061499,Психология,Кино,31-35,2019-09-24 18:55:00,3
20903,1061500,Психология,Кино,31-35,2019-09-24 18:56:00,10
20904,1061501,Психология,Кино,31-35,2019-09-24 18:57:00,4
20905,1061502,Психология,Кино,31-35,2019-09-24 18:58:00,12
20906,1061503,Психология,Кино,31-35,2019-09-24 18:59:00,6
20907,1061504,Психология,Кино,31-35,2019-09-24 19:00:00,6
20908,1061505,Психология,Кино,36-40,2019-09-24 18:32:00,1
20909,1061506,Психология,Кино,36-40,2019-09-24 18:33:00,1
20910,1061507,Психология,Кино,36-40,2019-09-24 18:54:00,6
20911,1061508,Психология,Кино,36-40,2019-09-24 18:55:00,4
20912,1061509,Психология,Кино,36-40,2019-09-24 18:56:00,4
20913,1061510,Психология,Кино,36-40,2019-09-24 18:57:00,7
20914,1061511,Психология,Кино,36-40,2019-09-24 18:58:00,5
20915,1061512,Психология,Кино,36-40,2019-09-24 18:59:00,4
20916,1061513,Психология,Кино,36-40,2019-09-24 19:00:00,4
20917,1061514,Психология,Кино,41-45,2019-09-24 18:54:00,1
20918,1061515,Психология,Кино,41-45,2019-09-24 18:55:00,3
20919,1061516,Психология,Кино,41-45,2019-09-24 18:56:00,3
20920,1061517,Психология,Кино,41-45,2019-09-24 18:57:00,4
20921,1061518,Психология,Кино,41-45,2019-09-24 18:58:00,6
20922,1061519,Психология,Кино,41-45,2019-09-24 18:59:00,2
20923,1061520,Психология,Кино,45+,2019-09-24 18:55:00,1
20924,1061521,Психология,Кино,45+,2019-09-24 18:56:00,1
20925,1061522,Психология,Кино,45+,2019-09-24 18:58:00,2
20926,1061523,Психология,Музыка,18-25,2019-09-24 18:54:00,2
20927,1061524,Психология,Музыка,18-25,2019-09-24 18:57:00,5
20928,1061525,Психология,Музыка,18-25,2019-09-24 18:59:00,4
20929,1061526,Психология,Музыка,18-25,2019-09-24 19:00:00,1
20930,1061527,Психология,Музыка,26-30,2019-09-24 18:55:00,1
20931,1061528,Психология,Музыка,26-30,2019-09-24 18:56:00,1
20932,1061529,Психология,Музыка,26-30,2019-09-24 18:57:00,1
20933,1061530,Психология,Музыка,26-30,2019-09-24 18:58:00,1
20934,1061531,Психология,Музыка,26-30,2019-09-24 19:00:00,1
20935,1061532,Психология,Музыка,31-35,2019-09-24 18:55:00,1
20936,1061533,Психология,Музыка,36-40,2019-09-24 18:57:00,1
20937,1061534,Психология,Одежда,18-25,2019-09-24 18:30:00,1
20938,1061535,Психология,Одежда,18-25,2019-09-24 18:31:00,1
20939,1061536,Психология,Одежда,18-25,2019-09-24 18:35:00,2
20940,1061537,Психология,Одежда,18-25,2019-09-24 18:54:00,3
20941,1061538,Психология,Одежда,18-25,2019-09-24 18:55:00,5
20942,1061539,Психология,Одежда,18-25,2019-09-24 18:56:00,9
20943,1061540,Психология,Одежда,18-25,2019-09-24 18:57:00,12
20944,1061541,Психология,Одежда,18-25,2019-09-24 18:58:00,14
20945,1061542,Психология,Одежда,18-25,2019-09-24 18:59:00,15
20946,1061543,Психология,Одежда,18-25,2019-09-24 19:00:00,4
20947,1061544,Психология,Одежда,26-30,2019-09-24 18:32:00,1
20948,1061545,Психология,Одежда,26-30,2019-09-24 18:52:00,1
20949,1061546,Психология,Одежда,26-30,2019-09-24 18:53:00,1
20950,1061547,Психология,Одежда,26-30,2019-09-24 18:54:00,1
20951,1061548,Психология,Одежда,26-30,2019-09-24 18:55:00,2
20952,1061549,Психология,Одежда,26-30,2019-09-24 18:56:00,6
20953,1061550,Психология,Одежда,26-30,2019-09-24 18:57:00,11
20954,1061551,Психология,Одежда,26-30,2019-09-24 18:58:00,12
20955,1061552,Психология,Одежда,26-30,2019-09-24 18:59:00,6
20956,1061553,Психология,Одежда,26-30,2019-09-24 19:00:00,3
20957,1061554,Психология,Одежда,31-35,2019-09-24 18:28:00,1
20958,1061555,Психология,Одежда,31-35,2019-09-24 18:55:00,6
20959,1061556,Психология,Одежда,31-35,2019-09-24 18:56:00,6
20960,1061557,Психология,Одежда,31-35,2019-09-24 18:57:00,10
20961,1061558,Психология,Одежда,31-35,2019-09-24 18:58:00,10
20962,1061559,Психология,Одежда,31-35,2019-09-24 18:59:00,6
20963,1061560,Психология,Одежда,31-35,2019-09-24 19:00:00,1
20964,1061561,Психология,Одежда,36-40,2019-09-24 18:55:00,2
20965,1061562,Психология,Одежда,36-40,2019-09-24 18:56:00,3
20966,1061563,Психология,Одежда,36-40,2019-09-24 18:57:00,3
20967,1061564,Психология,Одежда,36-40,2019-09-24 18:58:00,1
20968,1061565,Психология,Одежда,36-40,2019-09-24 18:59:00,5
20969,1061566,Психология,Одежда,36-40,2019-09-24 19:00:00,2
20970,1061567,Психология,Одежда,41-45,2019-09-24 18:32:00,1
20971,1061568,Психология,Одежда,41-45,2019-09-24 18:54:00,1
20972,1061569,Психология,Одежда,41-45,2019-09-24 18:55:00,1
20973,1061570,Психология,Одежда,41-45,2019-09-24 18:56:00,1
20974,1061571,Психология,Одежда,41-45,2019-09-24 18:57:00,2
20975,1061572,Психология,Одежда,41-45,2019-09-24 18:58:00,2
20976,1061573,Психология,Одежда,41-45,2019-09-24 18:59:00,6
20977,1061574,Психология,Одежда,45+,2019-09-24 18:55:00,1
20978,1061575,Психология,Одежда,45+,2019-09-24 18:56:00,1
20979,1061576,Психология,Одежда,45+,2019-09-24 18:58:00,1
20980,1061577,Психология,Полезные советы,18-25,2019-09-24 18:28:00,1
20981,1061578,Психология,Полезные советы,18-25,2019-09-24 18:30:00,6
20982,1061579,Психология,Полезные советы,18-25,2019-09-24 18:31:00,4
20983,1061580,Психология,Полезные советы,18-25,2019-09-24 18:32:00,4
20984,1061581,Психология,Полезные советы,18-25,2019-09-24 18:33:00,4
20985,1061582,Психология,Полезные советы,18-25,2019-09-24 18:34:00,2
20986,1061583,Психология,Полезные советы,18-25,2019-09-24 18:35:00,1
20987,1061584,Психология,Полезные советы,18-25,2019-09-24 18:52:00,3
20988,1061585,Психология,Полезные советы,18-25,2019-09-24 18:53:00,2
20989,1061586,Психология,Полезные советы,18-25,2019-09-24 18:54:00,16
20990,1061587,Психология,Полезные советы,18-25,2019-09-24 18:55:00,39
20991,1061588,Психология,Полезные советы,18-25,2019-09-24 18:56:00,78
20992,1061589,Психология,Полезные советы,18-25,2019-09-24 18:57:00,79
20993,1061590,Психология,Полезные советы,18-25,2019-09-24 18:58:00,81
20994,1061591,Психология,Полезные советы,18-25,2019-09-24 18:59:00,58
20995,1061592,Психология,Полезные советы,18-25,2019-09-24 19:00:00,24
20996,1061593,Психология,Полезные советы,26-30,2019-09-24 18:29:00,2
20997,1061594,Психология,Полезные советы,26-30,2019-09-24 18:31:00,1
20998,1061595,Психология,Полезные советы,26-30,2019-09-24 18:32:00,1
20999,1061596,Психология,Полезные советы,26-30,2019-09-24 18:33:00,2
21000,1061597,Психология,Полезные советы,26-30,2019-09-24 18:52:00,1
21001,1061598,Психология,Полезные советы,26-30,2019-09-24 18:54:00,3
21002,1061599,Психология,Полезные советы,26-30,2019-09-24 18:55:00,15
21003,1061600,Психология,Полезные советы,26-30,2019-09-24 18:56:00,30
21004,1061601,Психология,Полезные советы,26-30,2019-09-24 18:57:00,30
21005,1061602,Психология,Полезные советы,26-30,2019-09-24 18:58:00,29
21006,1061603,Психология,Полезные советы,26-30,2019-09-24 18:59:00,21
21007,1061604,Психология,Полезные советы,26-30,2019-09-24 19:00:00,14
21008,1061605,Психология,Полезные советы,31-35,2019-09-24 18:28:00,1
21009,1061606,Психология,Полезные советы,31-35,2019-09-24 18:29:00,1
21010,1061607,Психология,Полезные советы,31-35,2019-09-24 18:30:00,2
21011,1061608,Психология,Полезные советы,31-35,2019-09-24 18:31:00,5
21012,1061609,Психология,Полезные советы,31-35,2019-09-24 18:35:00,1
21013,1061610,Психология,Полезные советы,31-35,2019-09-24 18:54:00,8
21014,1061611,Психология,Полезные советы,31-35,2019-09-24 18:55:00,15
21015,1061612,Психология,Полезные советы,31-35,2019-09-24 18:56:00,29
21016,1061613,Психология,Полезные советы,31-35,2019-09-24 18:57:00,29
21017,1061614,Психология,Полезные советы,31-35,2019-09-24 18:58:00,26
21018,1061615,Психология,Полезные советы,31-35,2019-09-24 18:59:00,26
21019,1061616,Психология,Полезные советы,31-35,2019-09-24 19:00:00,6
21020,1061617,Психология,Полезные советы,36-40,2019-09-24 18:29:00,1
21021,1061618,Психология,Полезные советы,36-40,2019-09-24 18:31:00,1
21022,1061619,Психология,Полезные советы,36-40,2019-09-24 18:32:00,2
21023,1061620,Психология,Полезные советы,36-40,2019-09-24 18:33:00,1
21024,1061621,Психология,Полезные советы,36-40,2019-09-24 18:54:00,5
21025,1061622,Психология,Полезные советы,36-40,2019-09-24 18:55:00,15
21026,1061623,Психология,Полезные советы,36-40,2019-09-24 18:56:00,19
21027,1061624,Психология,Полезные советы,36-40,2019-09-24 18:57:00,16
21028,1061625,Психология,Полезные советы,36-40,2019-09-24 18:58:00,12
21029,1061626,Психология,Полезные советы,36-40,2019-09-24 18:59:00,16
